j=1000
  Avg:0.009559999999999961 Std:0.03120114838655781
j=10000
  Avg:-0.03506000000000049 Std:0.10026626291849115
         3949389 function calls (3903366 primitive calls) in 49.171 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1971    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
       92    0.000    0.000    0.000    0.000 {built-in method posix.getcwd}
      903    0.000    0.000    0.000    0.000 inspect.py:2409(<lambda>)
       18    0.000    0.000    0.000    0.000 {method 'draw_text_image' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
  269/175    0.000    0.000    0.000    0.000 transforms.py:180(_invalidate_internal)
     1257    0.000    0.000    0.000    0.000 posixpath.py:41(_get_sep)
      110    0.000    0.000    0.001    0.000 fromnumeric.py:38(_wrapit)
       55    0.000    0.000    0.000    0.000 sre_compile.py:437(<listcomp>)
      229    0.000    0.000    0.001    0.000 markers.py:237(_recache)
        1    0.000    0.000    0.007    0.007 mathtext.py:1(<module>)
      369    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:173(__exit__)
      392    0.000    0.000    0.001    0.000 re.py:202(sub)
       48    0.000    0.000    0.005    0.000 text.py:115(__init__)
    115/1    0.000    0.000    0.410    0.410 artist.py:32(draw_wrapper)
  935/375    0.000    0.000    0.002    0.000 core.py:1857(name)
      100    0.000    0.000    0.595    0.006 artist.py:104(__init_subclass__)
      718    0.000    0.000    0.001    0.000 re.py:269(escape)
       18    0.000    0.000    0.001    0.000 __init__.py:1576(_substitute)
    80/76    0.000    0.000    0.000    0.000 spines.py:330(get_spine_transform)
        2    0.000    0.000    0.002    0.001 function_base.py:1(<module>)
      137    0.000    0.000    0.004    0.000 rcsetup.py:88(f)
        8    0.000    0.000    0.002    0.000 ticker.py:2052(_raw_ticks)
      683    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
      243    0.000    0.000    0.000    0.000 {method 'getint' of '_tkinter.tkapp' objects}
       31    0.000    0.000    0.016    0.001 text.py:872(get_window_extent)
      190    0.000    0.000    0.000    0.000 font_manager.py:862(set_size)
      261    0.000    0.000    0.000    0.000 enum.py:44(_is_private)
  941/531    0.000    0.000    0.001    0.000 {built-in method builtins.hash}
       67    0.000    0.000    0.000    0.000 artist.py:1138(update_from)
      226    0.000    0.000    0.006    0.000 artist.py:1159(set)
      145    0.000    0.000    0.000    0.000 sre_parse.py:868(_parse_flags)
  552/266    0.000    0.000    0.002    0.000 core.py:1832(default_name)
      323    0.000    0.000    0.001    0.000 artist.py:81(_stale_axes_callback)
  152/149    0.000    0.000    0.023    0.000 core.py:4956(parseImpl)
      450    0.000    0.000    0.000    0.000 sre_compile.py:619(isstring)
       97    0.000    0.000    0.000    0.000 __init__.py:132(check_shape)
     2358    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
      677    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
       28    0.000    0.000    0.000    0.000 stride_tricks.py:339(_broadcast_to)
       59    0.000    0.000    0.001    0.000 backend_bases.py:735(__init__)
      147    0.000    0.000    0.000    0.000 font_manager.py:844(set_stretch)
      369    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:165(__init__)
       54    0.000    0.000    0.000    0.000 enum.py:590(_find_data_type)
        6    0.000    0.000    0.000    0.000 numeric.py:2517(extend_all)
      732    0.000    0.000    0.000    0.000 typing.py:935(_is_dunder)
        1    0.000    0.000    0.003    0.003 datetime.py:1(<module>)
      192    0.000    0.000    0.008    0.000 _mathtext.py:261(_get_info)
      416    0.000    0.000    0.000    0.000 {method '__reduce_ex__' of 'object' objects}
       32    0.000    0.000    0.003    0.000 colors.py:927(from_list)
      747    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
      239    0.000    0.000    0.003    0.000 rcsetup.py:282(validate_color_for_prop_cycle)
      225    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
      111    0.000    0.000    0.001    0.000 transforms.py:2351(__init__)
      544    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
      346    0.000    0.000    0.001    0.000 traceback.py:301(line)
      357    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:826(find_spec)
      198    0.000    0.000    0.000    0.000 sre_compile.py:516(_get_charset_prefix)
       47    0.000    0.000    0.005    0.000 __init__.py:1294(_add_data_doc)
      382    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:180(_path_isabs)
      108    0.000    0.000    0.003    0.000 traceback.py:216(extract_stack)
      225    0.000    0.000    0.000    0.000 sre_parse.py:928(fix_flags)
      338    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.add_docstring}
       55    0.000    0.000    0.000    0.000 sre_compile.py:435(_mk_bitmap)
        1    0.000    0.000    0.004    0.004 _add_newdocs.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _cm_listed.py:1(<module>)
   234/16    0.000    0.000    0.002    0.000 ast.py:408(visit)
       76    0.000    0.000    0.000    0.000 pathlib.py:621(__str__)
      640    0.000    0.000    0.000    0.000 ast.py:249(iter_fields)
      136    0.000    0.000    0.000    0.000 sre_parse.py:433(_uniq)
       36    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1494(__init__)
    70/67    0.000    0.000    0.039    0.001 core.py:4889(parseImpl)
       15    0.000    0.000    0.000    0.000 {method 'draw_glyphs_to_bitmap' of 'matplotlib.ft2font.FT2Font' objects}
       57    0.000    0.000    0.000    0.000 transforms.py:392(bounds)
       66    0.000    0.000    0.001    0.000 core.py:262(_trim_arity)
      486    0.000    0.000    0.000    0.000 {built-in method builtins.all}
      115    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
       91    0.000    0.000    0.000    0.000 sre_parse.py:296(_class_escape)
      260    0.000    0.000    0.000    0.000 enum.py:22(_is_dunder)
       57    0.000    0.000    0.000    0.000 lines.py:1087(set_linestyle)
      716    0.000    0.000    0.001    0.000 helpers.py:300(<genexpr>)
      171    0.000    0.000    0.000    0.000 __init__.py:184(__init__)
        1    0.000    0.000    0.001    0.001 twodim_base.py:1(<module>)
      452    0.000    0.000    0.000    0.000 colors.py:226(<genexpr>)
       36    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1587(_fill_cache)
   116/69    0.000    0.000    0.039    0.001 core.py:4779(parseImpl)
       48    0.000    0.000    0.001    0.000 core.py:5151(__lshift__)
      171    0.000    0.000    0.000    0.000 lines.py:1149(_set_markercolor)
       46    0.000    0.000    0.000    0.000 __init__.py:1542(_register)
        1    0.000    0.000    0.004    0.004 fromnumeric.py:1(<module>)
      124    0.000    0.000    0.001    0.000 ast.py:424(visit_Constant)
      662    0.000    0.000    0.000    0.000 sre_parse.py:169(__setitem__)
        1    0.000    0.000    0.001    0.001 six.py:1(<module>)
        1    0.000    0.000    0.002    0.002 defchararray.py:1(<module>)
      253    0.000    0.000    0.000    0.000 __init__.py:1290(_to_unmasked_float_array)
       46    0.000    0.000    0.367    0.008 backend_agg.py:251(get_text_width_height_descent)
       31    0.000    0.000    0.000    0.000 cycler.py:364(by_key)
      167    0.000    0.000    0.001    0.000 linecache.py:52(checkcache)
       78    0.000    0.000    0.001    0.000 font_manager.py:1417(get_font)
  202/118    0.000    0.000    0.036    0.000 core.py:287(wrapper)
     1364    0.000    0.000    0.000    0.000 artist.py:266(axes)
     13/7    0.000    0.000    0.027    0.004 offsetbox.py:466(get_extent_offsets)
        2    0.000    0.000    0.000    0.000 unicode.py:63(<listcomp>)
      141    0.000    0.000    0.001    0.000 transforms.py:2508(composite_transform_factory)
      123    0.000    0.000    0.000    0.000 {built-in method matplotlib._path.affine_transform}
      727    0.000    0.000    0.000    0.000 {built-in method from_bytes}
       61    0.000    0.000    0.003    0.000 rcsetup.py:107(<listcomp>)
       33    0.000    0.000    0.001    0.000 colors.py:287(to_rgba_array)
       55    0.000    0.000    0.000    0.000 transforms.py:2057(scale)
       96    0.000    0.000    0.002    0.000 abc.py:105(__new__)
        2    0.000    0.000    0.016    0.008 core.py:193(read_style_directory)
      297    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1040(__init__)
      766    0.000    0.000    0.000    0.000 __init__.py:879(<lambda>)
      225    0.000    0.000    0.000    0.000 sre_parse.py:76(__init__)
        1    0.000    0.000    0.759    0.759 pyplot.py:1(<module>)
      297    0.000    0.000    0.000    0.000 sre_compile.py:81(_combine_flags)
      261    0.000    0.000    0.000    0.000 enum.py:33(_is_sunder)
      226    0.000    0.000    0.006    0.000 artist.py:116(<lambda>)
       28    0.000    0.000    0.000    0.000 transforms.py:637(translated)
  115/105    0.000    0.000    0.049    0.000 docstring.py:83(__call__)
  717/157    0.000    0.000    0.001    0.000 core.py:1862(__str__)
      123    0.000    0.000    0.000    0.000 transforms.py:1862(transform_affine)
       47    0.000    0.000    0.000    0.000 stride_tricks.py:415(_broadcast_shape)
       99    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
       63    0.000    0.000    0.002    0.000 transforms.py:1480(transform)
      314    0.000    0.000    0.000    0.000 core.py:1711(set_whitespace_chars)
       24    0.000    0.000    0.001    0.000 _add_newdocs_scalars.py:55(add_newdoc_for_scalar_type)
        4    0.000    0.000    0.018    0.005 axis.py:1040(_update_ticks)
      995    0.000    0.000    0.000    0.000 {built-in method builtins.issubclass}
        1    0.000    0.000    0.031    0.031 multiarray.py:1(<module>)
       12    0.000    0.000    0.000    0.000 arraysetops.py:519(in1d)
       56    0.000    0.000    0.001    0.000 text.py:275(_get_layout_cache_key)
      377    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
       39    0.000    0.000    0.000    0.000 __init__.py:1497(_options)
       47    0.000    0.000    0.001    0.000 pathlib.py:569(_parse_args)
       88    0.000    0.000    0.000    0.000 typing.py:206(_collect_type_vars)
      134    0.000    0.000    0.000    0.000 markers.py:266(_set_fillstyle)
        1    0.000    0.000    0.000    0.000 _color_data.py:989(<dictcomp>)
       97    0.000    0.000    0.000    0.000 path.py:191(_update_values)
      253    0.000    0.000    0.001    0.000 <__array_function__ internals>:177(concatenate)
      106    0.000    0.000    0.000    0.000 __init__.py:872(get_siblings)
     22/6    0.000    0.000    0.001    0.000 _mathtext.py:1742(hlist_out)
        1    0.000    0.000    0.024    0.024 _axes.py:46(Axes)
       17    0.000    0.000    0.000    0.000 _mathtext.py:1354(hpack)
      150    0.000    0.000    0.000    0.000 font_manager.py:807(set_style)
       42    0.000    0.000    0.001    0.000 transforms.py:1996(rotate)
      139    0.000    0.000    0.003    0.000 core.py:1352(__add__)
     1842    0.000    0.000    0.000    0.000 __init__.py:759(<lambda>)
       36    0.000    0.000    0.000    0.000 <frozen zipimport>:64(__init__)
       26    0.000    0.000    0.001    0.000 patches.py:548(_bind_draw_path_function)
       16    0.000    0.000    0.000    0.000 function_base.py:1295(diff)
      233    0.000    0.000    0.000    0.000 rcsetup.py:140(validate_bool)
       36    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1343(_path_hooks)
      175    0.000    0.000    0.000    0.000 transforms.py:170(invalidate)
       12    0.000    0.000    0.001    0.000 __init__.py:1821(_define_aliases)
      360    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:746(find_spec)
       31    0.000    0.000    0.000    0.000 inspect.py:3202(__str__)
      255    0.000    0.000    0.002    0.000 sre_parse.py:97(closegroup)
       61    0.000    0.000    0.000    0.000 deprecation.py:159(_deprecated_property)
      416    0.000    0.000    0.000    0.000 copyreg.py:100(__newobj__)
        1    0.000    0.000    0.004    0.004 _mathtext.py:2467(<listcomp>)
        2    0.000    0.000    0.005    0.003 shape_base.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _compat_pickle.py:1(<module>)
       13    0.000    0.000    0.001    0.000 docstring.py:61(<listcomp>)
       75    0.000    0.000    0.000    0.000 core.py:959(reset_cache)
      357    0.000    0.000    0.000    0.000 {built-in method _imp.is_frozen}
       50    0.000    0.000    0.001    0.000 transforms.py:1122(get_points)
      101    0.000    0.000    0.001    0.000 core.py:3903(_generateDefaultName)
      138    0.000    0.000    0.000    0.000 pyplot.py:2018(<genexpr>)
       75    0.000    0.000    0.000    0.000 rcsetup.py:91(<listcomp>)
     1024    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.RLock' objects}
        1    0.000    0.000    0.000    0.000 _color_data.py:1(<module>)
       16    0.000    0.000    0.000    0.000 transforms.py:2839(nonsingular)
       78    0.000    0.000    0.000    0.000 backend_agg.py:52(get_hinting_flag)
    58/11    0.000    0.000    0.003    0.000 core.py:3635(leave_whitespace)
    49/47    0.000    0.000    0.023    0.000 <frozen importlib._bootstrap_external>:1174(create_module)
        7    0.000    0.000    0.000    0.000 {method 'decode' of 'ImagingDecoder' objects}
      161    0.000    0.000    0.001    0.000 <__array_function__ internals>:177(dot)
      198    0.000    0.000    0.000    0.000 pyplot.py:88(_copy_docstring_and_deprecators)
       10    0.000    0.000    0.001    0.000 path.py:596(get_extents)
       80    0.000    0.000    0.001    0.000 transforms.py:822(from_extents)
      166    0.000    0.000    0.000    0.000 colors.py:565(__init__)
       18    0.000    0.000    0.001    0.000 axis.py:349(_apply_params)
       40    0.000    0.000    0.000    0.000 _mathtext.py:2567(subsuper)
       23    0.000    0.000    0.000    0.000 posixpath.py:337(normpath)
      153    0.000    0.000    0.000    0.000 artist.py:723(set_figure)
        8    0.000    0.000    0.002    0.000 core.py:2678(__init__)
       60    0.000    0.000    0.001    0.000 __init__.py:738(_open_file_or_url)
        1    0.000    0.000    0.002    0.002 axes3d.py:44(Axes3D)
       16    0.000    0.000    0.001    0.000 ticker.py:1986(_validate_steps)
        8    0.000    0.000    0.000    0.000 ticker.py:787(_set_format)
      164    0.000    0.000    0.000    0.000 enum.py:12(_is_descriptor)
       58    0.000    0.000    0.012    0.000 backend_agg.py:299(_get_agg_font)
       47    0.000    0.000    0.001    0.000 stride_tricks.py:479(broadcast_arrays)
       37    0.000    0.000    0.001    0.000 typing.py:483(Union)
      623    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:71(_relax_case)
       29    0.000    0.000    0.000    0.000 pathlib.py:438(_select_from)
      136    0.000    0.000    0.000    0.000 {built-in method fromkeys}
      216    0.000    0.000    0.001    0.000 linecache.py:26(getline)
       63    0.000    0.000    0.001    0.000 colors.py:999(<dictcomp>)
      593    0.000    0.000    0.000    0.000 core.py:3614(<genexpr>)
       46    0.000    0.000    0.000    0.000 _inspect.py:140(formatargspec)
        3    0.000    0.000    0.000    0.000 enum.py:553(<listcomp>)
  191/178    0.000    0.000    0.003    0.000 typing.py:306(inner)
       24    0.000    0.000    0.002    0.000 patches.py:747(get_patch_transform)
      115    0.000    0.000    0.000    0.000 codecs.py:319(decode)
      173    0.000    0.000    0.000    0.000 pyplot.py:812(_auto_draw_if_interactive)
       45    0.000    0.000    0.000    0.000 sre_parse.py:268(getuntil)
       16    0.000    0.000    0.012    0.001 ticker.py:433(__init__)
        1    0.000    0.000    0.000    0.000 _mathtext_data.py:1(<module>)
      786    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
     52/6    0.000    0.000    0.004    0.001 core.py:4092(streamline)
